season_year,date,tmin,tmax,tavg,rain,chill_day,forcing_day,sun_hours_day,chill_accum,forcing_accum,frost_flag,heat_flag,rain_flag,no_bee_flight,precip_accum,temp_accum,sun_hours_accum
1985,1984-12-18,0.2,4.2,2.1374999999999997,2.1,24,9,3,726,963,0,0,1,1,163.5,294.7916666666667,100
1985,1984-12-19,4.3,8.8,7.545833333333333,2.7,7,24,0,733,987,0,0,1,1,166.2,302.3375,100
1985,1984-12-20,3.0,8.2,5.9875,1.2,18,20,0,751,1007,0,0,1,1,167.4,308.325,100
1985,1984-12-21,2.4,6.1,4.229166666666667,0.0,24,13,1,775,1020,0,0,0,0,167.4,312.5541666666667,101
1985,1984-12-22,5.5,11.4,9.095833333333333,0.30000000000000004,7,24,0,782,1044,0,0,0,0,167.7,321.65,101
1985,1984-12-23,6.8,12.1,10.725,6.7,1,24,0,783,1068,0,0,2,1,174.4,332.375,101
1985,1984-12-24,2.2,4.5,3.204166666666667,3.9000000000000004,24,6,3,807,1074,0,0,1,1,178.3,335.57916666666665,104
1985,1984-12-25,-0.2,7.5,3.9499999999999997,3.4,20,15,3,827,1089,0,0,1,1,181.7,339.5291666666667,107
1985,1984-12-26,-0.8,3.0,0.7541666666666668,0.0,14,0,3,841,1089,0,0,0,0,181.7,340.28333333333336,110
1985,1984-12-27,1.5,5.3,3.358333333333333,0.0,24,13,1,865,1102,0,0,0,0,181.7,343.64166666666665,111
1985,1984-12-28,4.3,8.3,5.979166666666667,0.7000000000000001,17,24,0,882,1126,0,0,0,0,182.4,349.62083333333334,111
1985,1984-12-29,6.9,10.0,8.5625,6.3,1,24,0,883,1150,0,0,2,1,188.7,358.18333333333334,111
1985,1984-12-30,6.1,10.4,8.141666666666667,0.1,9,24,0,892,1174,0,0,0,0,188.8,366.325,111
1985,1984-12-31,2.8,7.5,5.3374999999999995,0.0,22,21,3,914,1195,0,0,0,0,188.8,371.6625,114
1985,1985-01-01,-1.0,5.2,2.379166666666667,0.0,22,5,3,936,1200,0,0,0,0,188.8,374.0416666666667,117
1985,1985-01-02,-2.2,-0.5,-1.5791666666666666,0.0,0,0,0,936,1200,1,0,0,0,188.8,372.4625,117
1985,1985-01-03,-2.0,-0.0,-1.2541666666666667,0.0,1,0,0,937,1200,1,0,0,0,188.8,371.2083333333333,117
1985,1985-01-04,-2.1,2.6,-0.46249999999999997,0.0,8,0,3,945,1200,1,0,0,0,188.8,370.74583333333334,120
1985,1985-01-05,-0.9,3.1,1.0958333333333334,0.0,19,0,0,964,1200,0,0,0,0,188.8,371.8416666666667,120
1985,1985-01-06,-0.9,5.0,1.9875,0.0,19,6,2,983,1206,0,0,0,0,188.8,373.82916666666665,122
1985,1985-01-07,0.1,3.7,1.8875,0.0,24,1,2,1007,1207,0,0,0,0,188.8,375.7166666666667,124
1985,1985-01-08,1.3,4.5,2.370833333333333,0.0,24,5,2,1031,1212,0,0,0,0,188.8,378.0875,126
1985,1985-01-09,0.1,4.7,2.075,0.0,24,5,3,1055,1217,0,0,0,0,188.8,380.1625,129
1985,1985-01-10,-1.3,3.9,0.325,0.0,8,3,3,1063,1220,0,0,0,0,188.8,380.4875,132
1985,1985-01-11,-1.6,2.5,-0.3666666666666667,0.0,6,0,3,1069,1220,0,0,0,0,188.8,380.12083333333334,135
1985,1985-01-12,-2.0,3.3,-0.44166666666666665,0.0,7,0,4,1076,1220,1,0,0,0,188.8,379.6791666666667,139
1985,1985-01-13,-2.1,2.8,0.42083333333333334,1.0,13,0,2,1089,1220,0,0,1,1,189.8,380.1,141
1985,1985-01-14,-1.5,1.3,-0.33749999999999997,0.0,7,0,2,1096,1220,0,0,0,0,189.8,379.7625,143
1985,1985-01-15,-1.0,3.0,0.7583333333333333,0.0,18,0,5,1114,1220,0,0,0,0,189.8,380.5208333333333,148
1985,1985-01-16,-2.7,1.2,-0.9833333333333334,0.1,6,0,4,1120,1220,1,0,0,0,189.9,379.5375,152
1985,1985-01-17,-2.7,-0.5,-1.6333333333333335,0.7,0,0,2,1120,1220,1,0,0,0,190.6,377.9041666666667,154
1985,1985-01-18,-2.4,2.2,0.2416666666666667,4.8,14,0,0,1134,1220,1,0,1,1,195.4,378.1458333333333,154
1985,1985-01-19,-0.2,2.0,0.8208333333333333,1.1,20,0,0,1154,1220,0,0,1,1,196.5,378.9666666666667,154
1985,1985-01-20,0.2,2.8,1.575,4.3,24,0,0,1178,1220,0,0,1,1,200.8,380.5416666666667,154
1985,1985-01-21,1.7,4.0,2.3125,12.6,24,3,0,1202,1223,0,0,2,1,213.4,382.8541666666667,154
1985,1985-01-22,0.3,3.4,1.5125,0.30000000000000004,24,0,5,1226,1223,0,0,0,0,213.7,384.3666666666667,159
1985,1985-01-23,-0.8,2.4,0.19999999999999998,0.30000000000000004,11,0,5,1237,1223,0,0,0,0,214.0,384.56666666666666,164
1985,1985-01-24,-0.8,4.2,0.9791666666666666,9.8,13,4,0,1250,1227,0,0,2,1,223.8,385.54583333333335,164
1985,1985-01-25,-0.5,4.2,2.1416666666666666,0.0,22,6,5,1272,1233,0,0,0,0,223.8,387.6875,169
1985,1985-01-26,-3.3,2.1,-0.375,0.0,11,0,5,1283,1233,1,0,0,0,223.8,387.3125,174
1985,1985-01-27,-1.7,6.5,3.0625,10.200000000000001,20,11,0,1303,1244,0,0,2,1,234.0,390.375,174
1985,1985-01-28,3.4,7.7,5.575,5.9,20,23,5,1323,1267,0,0,2,1,239.9,395.95,179
1985,1985-01-29,5.3,10.6,8.516666666666667,0.4,6,24,0,1329,1291,0,0,0,0,240.3,404.4666666666667,179
1985,1985-01-30,4.3,10.0,8.0375,3.0,6,24,0,1335,1315,0,0,1,1,243.3,412.50416666666666,179
1985,1985-01-31,5.3,10.9,7.3125,1.8,12,24,5,1347,1339,0,0,1,1,245.1,419.81666666666666,184
1985,1985-02-01,7.9,11.3,9.4125,0.0,0,24,5,1347,1363,0,0,0,0,245.1,429.2291666666667,189
1985,1985-02-02,7.0,9.2,7.825,0.0,1,24,5,1348,1387,0,0,0,0,245.1,437.0541666666667,194
1985,1985-02-03,7.3,10.3,9.004166666666666,0.30000000000000004,0,24,0,1348,1411,0,0,0,0,245.4,446.05833333333334,194
1985,1985-02-04,5.9,8.6,7.2124999999999995,0.0,12,24,0,1360,1435,0,0,0,0,245.4,453.2708333333333,194
1985,1985-02-05,4.6,7.9,5.841666666666666,0.0,20,24,6,1380,1459,0,0,0,0,245.4,459.1125,200
1985,1985-02-06,5.8,8.0,6.745833333333334,0.4,18,24,0,1398,1483,0,0,0,0,245.8,465.85833333333335,200
1985,1985-02-07,4.2,5.9,5.05,12.6,24,24,0,1422,1507,0,0,2,1,258.4,470.90833333333336,200
1985,1985-02-08,1.0,4.1,2.245833333333333,12.3,24,3,0,1446,1510,0,0,2,1,270.7,473.1541666666667,200
1985,1985-02-09,0.3,1.3,0.9,8.3,24,0,0,1470,1510,0,0,2,1,279.0,474.0541666666667,200
1985,1985-02-10,-1.4,0.2,-0.5041666666666667,0.0,2,0,2,1472,1510,0,0,0,0,279.0,473.55,202
1985,1985-02-11,-2.2,-0.7,-1.4708333333333332,0.0,0,0,3,1472,1510,1,0,0,0,279.0,472.07916666666665,205
1985,1985-02-12,-1.9,-0.4,-1.1083333333333334,0.0,0,0,4,1472,1510,0,0,0,0,279.0,470.97083333333336,209
1985,1985-02-13,-0.9,1.0,0.020833333333333332,0.0,13,0,4,1485,1510,0,0,0,0,279.0,470.9916666666667,213
1985,1985-02-14,0.1,2.9,1.1375,0.0,24,0,7,1509,1510,0,0,0,0,279.0,472.12916666666666,220
1985,1985-02-15,-1.4,0.7,-0.5083333333333333,0.0,6,0,7,1515,1510,0,0,0,0,279.0,471.62083333333334,227
1985,1985-02-16,-0.7,2.7,0.41250000000000003,0.0,10,0,7,1525,1510,0,0,0,0,279.0,472.03333333333336,234
1985,1985-02-17,-5.1,3.5,-0.10833333333333335,0.0,13,1,7,1538,1511,2,0,0,0,279.0,471.925,241
1985,1985-02-18,-0.3,3.8,1.7125000000000001,0.0,22,4,7,1560,1515,0,0,0,0,279.0,473.6375,248
1985,1985-02-19,2.4,5.9,4.358333333333333,6.6,24,18,0,1584,1533,0,0,2,1,285.6,477.99583333333334,248
1985,1985-02-20,-3.6,7.7,2.9875000000000003,0.0,13,13,6,1597,1546,1,0,0,0,285.6,480.98333333333335,254
1985,1985-02-21,3.5,7.9,5.4125000000000005,0.0,19,24,6,1616,1570,0,0,0,0,285.6,486.3958333333333,260
1985,1985-02-22,1.9,7.9,5.2250000000000005,1.1,19,18,6,1635,1588,0,0,1,1,286.7,491.62083333333334,266
1985,1985-02-23,7.4,11.0,9.191666666666666,0.0,0,24,3,1635,1612,0,0,0,0,286.7,500.8125,269
1985,1985-02-24,4.1,9.9,6.854166666666667,0.0,14,24,8,1649,1636,0,0,0,0,286.7,507.6666666666667,277
1985,1985-02-25,3.0,10.2,6.245833333333334,0.0,14,19,7,1663,1655,0,0,0,0,286.7,513.9125,284
1985,1985-02-26,3.0,9.7,5.679166666666667,0.0,18,19,7,1681,1674,0,0,0,0,286.7,519.5916666666667,291
1985,1985-02-27,3.2,9.9,6.4624999999999995,0.1,15,21,5,1696,1695,0,0,0,0,286.8,526.0541666666667,296
1985,1985-02-28,5.6,10.6,7.575,0.0,13,24,7,1709,1719,0,0,0,0,286.8,533.6291666666667,303
1985,1985-03-01,4.4,5.7,4.9375,1.0,24,24,0,1733,1743,0,0,1,1,287.8,538.5666666666667,303
1985,1985-03-02,4.5,7.2,5.733333333333333,0.4,21,24,5,1754,1767,0,0,0,0,288.2,544.3,308
1985,1985-03-03,2.1,7.3,4.945833333333334,11.2,23,19,2,1777,1786,0,0,2,1,299.4,549.2458333333334,310
1985,1985-03-04,3.2,7.4,5.191666666666666,3.0,21,23,7,1798,1809,0,0,1,1,302.4,554.4375,317
1985,1985-03-05,1.7,7.8,4.8,0.0,20,14,7,1818,1823,0,0,0,0,302.4,559.2375,324
1985,1985-03-06,5.1,11.1,8.220833333333333,1.7,8,24,5,1826,1847,0,0,1,1,304.1,567.4583333333334,329
1985,1985-03-07,1.7,9.4,5.370833333333334,0.0,16,18,9,1842,1865,0,0,0,0,304.1,572.8291666666667,338
1985,1985-03-08,3.2,9.7,6.629166666666666,0.0,11,20,4,1853,1885,0,0,0,0,304.1,579.4583333333334,342
1985,1985-03-09,7.2,12.1,9.545833333333333,0.0,0,24,7,1853,1909,0,0,0,0,304.1,589.0041666666667,349
1985,1985-03-10,2.0,10.1,7.683333333333334,0.7000000000000001,6,22,8,1859,1931,0,0,0,0,304.8,596.6875,357
1985,1985-03-11,-1.4,8.2,3.2916666666666665,0.0,13,11,9,1872,1942,0,0,0,0,304.8,599.9791666666666,366
1985,1985-03-12,1.6,9.0,5.816666666666666,0.0,11,15,6,1883,1957,0,0,0,0,304.8,605.7958333333333,372
1985,1985-03-13,3.1,7.7,5.745833333333334,0.7000000000000001,17,22,9,1900,1979,0,0,0,0,305.5,611.5416666666666,381
1985,1985-03-14,1.6,6.5,3.4499999999999997,1.4000000000000001,24,10,9,1924,1989,0,0,1,1,306.9,614.9916666666667,390
1985,1985-03-15,0.4,4.7,2.0749999999999997,2.7,24,6,9,1948,1995,0,0,1,1,309.6,617.0666666666667,399
1985,1985-03-16,-0.4,4.2,1.7,0.4,22,4,9,1970,1999,0,0,0,0,310.0,618.7666666666667,408
1985,1985-03-17,-0.9,6.3,2.1875,0.0,16,8,9,1986,2007,0,0,0,0,310.0,620.9541666666667,417
1985,1985-03-18,-0.8,5.3,2.6833333333333336,0.0,19,13,8,2005,2020,0,0,0,0,310.0,623.6375,425
1985,1985-03-19,2.0,4.4,2.9875000000000003,0.5,24,7,7,2029,2027,0,0,0,0,310.5,626.625,432
1985,1985-03-20,0.5,3.4,2.0791666666666666,2.7,24,0,8,2053,2027,0,0,1,1,313.2,628.7041666666667,440
1985,1985-03-21,1.2,3.1,1.9749999999999999,6.2,24,0,7,2077,2027,0,0,2,1,319.4,630.6791666666667,447
1985,1985-03-22,0.6,4.9,2.9583333333333335,2.3,24,13,6,2101,2040,0,0,1,1,321.7,633.6375,453
1985,1985-03-23,2.5,8.0,4.804166666666666,0.4,18,14,9,2119,2054,0,0,0,0,322.1,638.4416666666667,462
1985,1985-03-24,1.3,7.7,3.9958333333333336,2.0,21,12,9,2140,2066,0,0,1,1,324.1,642.4375,471
1985,1985-03-25,-0.4,8.3,4.133333333333334,0.7,14,14,9,2154,2080,0,0,0,0,324.8,646.5708333333333,480
1985,1985-03-26,0.4,8.5,4.1375,1.6,19,13,9,2173,2093,0,0,1,1,326.4,650.7083333333334,489
1985,1985-03-27,1.7,5.3,3.3958333333333335,0.0,24,11,9,2197,2104,0,0,0,0,326.4,654.1041666666666,498
1985,1985-03-28,1.2,8.0,4.916666666666667,1.1,19,17,9,2216,2121,0,0,1,1,327.5,659.0208333333334,507
1985,1985-03-29,3.6,12.1,7.25,11.7,12,24,5,2228,2145,0,0,2,1,339.2,666.2708333333334,512
1985,1985-03-30,8.1,12.1,9.637500000000001,6.7,0,24,9,2228,2169,0,0,2,1,345.9,675.9083333333333,521
1985,1985-03-31,6.9,13.4,9.795833333333333,0.9,1,24,9,2229,2193,0,0,0,0,346.8,685.7041666666667,530
1985,1985-04-01,7.6,13.0,10.4,8.4,0,24,4,2229,2217,0,0,2,1,355.2,696.1041666666666,534
1985,1985-04-02,8.1,12.3,9.775,1.3,0,24,3,2229,2241,0,0,1,1,356.5,705.8791666666667,537
1985,1985-04-03,8.9,15.2,11.933333333333332,2.2,0,24,10,2229,2265,0,0,1,1,358.7,717.8125,547
1985,1985-04-04,7.2,10.3,8.958333333333334,6.6,0,24,6,2229,2289,0,0,2,1,365.3,726.7708333333334,553
1985,1985-04-05,7.3,12.9,9.85,1.1,0,24,10,2229,2313,0,0,1,1,366.4,736.6208333333334,563
1985,1985-04-06,4.2,11.9,8.083333333333334,0.5,10,24,11,2239,2337,0,0,0,0,366.9,744.7041666666667,574
1985,1985-04-07,4.1,7.6,6.2375,3.5,17,24,7,2256,2361,0,0,1,1,370.4,750.9416666666667,581
1985,1985-04-08,5.5,11.3,7.754166666666666,0.4,13,24,10,2269,2385,0,0,0,0,370.8,758.6958333333333,591
1985,1985-04-09,3.8,10.8,6.866666666666667,5.4,13,24,10,2282,2409,0,0,2,1,376.2,765.5625,601
1985,1985-04-10,3.1,10.5,6.866666666666667,1.9,9,20,10,2291,2429,0,0,1,1,378.1,772.4291666666667,611
1985,1985-04-11,3.6,8.3,5.816666666666666,9.3,19,24,9,2310,2453,0,0,2,1,387.4,778.2458333333334,620
1985,1985-04-12,3.5,10.0,5.758333333333333,3.8,19,24,8,2329,2477,0,0,1,1,391.2,784.0041666666667,628
1985,1985-04-13,4.2,9.7,6.766666666666667,4.3,14,24,11,2343,2501,0,0,1,1,395.5,790.7708333333334,639
1985,1985-04-14,5.0,9.9,7.3125,0.5,12,24,11,2355,2525,0,0,0,0,396.0,798.0833333333334,650
1985,1985-04-15,4.8,15.1,10.108333333333333,3.1,8,24,8,2363,2549,0,0,1,1,399.1,808.1916666666667,658
1985,1985-04-16,9.4,13.4,11.345833333333333,0.4,0,24,5,2363,2573,0,0,0,0,399.5,819.5375,663
1985,1985-04-17,8.0,10.8,9.091666666666667,0.0,0,24,5,2363,2597,0,0,0,0,399.5,828.6291666666667,668
1985,1985-04-18,5.9,14.7,10.183333333333334,0.0,5,24,11,2368,2621,0,0,0,0,399.5,838.8125,679
1985,1985-04-19,5.2,11.5,9.016666666666667,0.0,4,24,9,2372,2645,0,0,0,0,399.5,847.8291666666667,688
1985,1985-04-20,3.5,8.2,5.883333333333333,1.2,17,24,11,2389,2669,0,0,1,1,400.7,853.7125,699
1985,1985-04-21,4.3,9.9,6.9624999999999995,0.0,13,24,11,2402,2693,0,0,0,0,400.7,860.675,710
1985,1985-04-22,3.1,11.5,7.441666666666666,0.0,10,21,11,2412,2714,0,0,0,0,400.7,868.1166666666667,721
1985,1985-04-23,4.4,9.5,7.358333333333333,0.0,9,24,11,2421,2738,0,0,0,0,400.7,875.475,732
1985,1985-04-24,0.8,11.1,6.758333333333333,0.0,9,17,11,2430,2755,0,0,0,0,400.7,882.2333333333333,743
1985,1985-04-25,3.4,8.1,6.625,0.0,15,23,10,2445,2778,0,0,0,0,400.7,888.8583333333333,753
1985,1985-04-26,3.2,11.8,7.641666666666667,0.4,10,21,11,2455,2799,0,0,0,0,401.1,896.5,764
1985,1985-04-27,2.1,6.7,5.133333333333334,0.8,24,21,11,2479,2820,0,0,0,0,401.9,901.6333333333333,775
1985,1985-04-28,0.5,9.7,4.55,4.1000000000000005,17,10,2,2496,2830,0,0,1,1,406.0,906.1833333333333,777
1985,1985-04-29,8.5,11.8,9.995833333333334,1.2,0,24,4,2496,2854,0,0,1,1,407.2,916.1791666666667,781
1985,1985-04-30,5.6,13.0,9.533333333333333,0.9,3,24,10,2499,2878,0,0,0,0,408.1,925.7125,791
1985,1985-05-01,4.5,9.2,6.829166666666667,1.5,12,24,10,2511,2902,0,0,1,1,409.6,932.5416666666666,801
1985,1985-05-02,3.0,11.2,7.216666666666666,0.0,13,22,13,2524,2924,0,0,0,0,409.6,939.7583333333333,814
1985,1985-05-03,3.9,8.9,6.566666666666666,0.0,14,24,10,2538,2948,0,0,0,0,409.6,946.325,824
1985,1985-05-04,4.3,9.3,6.95,0.0,12,24,10,2550,2972,0,0,0,0,409.6,953.275,834
1985,1985-05-05,5.4,9.1,7.008333333333333,7.1,14,24,9,2564,2996,0,0,2,1,416.7,960.2833333333333,843
1985,1985-05-06,5.0,11.2,7.754166666666666,10.0,12,24,11,2576,3020,0,0,2,1,426.7,968.0375,854
1985,1985-05-07,2.6,13.0,8.5625,0.0,8,20,13,2584,3040,0,0,0,0,426.7,976.6,867
1985,1985-05-08,5.6,14.2,10.129166666666666,1.2,6,24,10,2590,3064,0,0,1,1,427.9,986.7291666666666,877
1985,1985-05-09,6.0,8.8,7.491666666666667,3.4,7,24,10,2597,3088,0,0,1,1,431.3,994.2208333333333,887
1985,1985-05-10,6.3,11.0,8.754166666666666,0.0,5,24,12,2602,3112,0,0,0,0,431.3,1002.975,899
1985,1985-05-11,6.8,13.4,9.9,0.0,4,24,12,2606,3136,0,0,0,0,431.3,1012.875,911
1985,1985-05-12,4.1,13.8,9.525,0.0,8,24,13,2614,3160,0,0,0,0,431.3,1022.4,924
1985,1985-05-13,6.9,14.3,10.741666666666667,2.3000000000000003,1,24,10,2615,3184,0,0,1,1,433.6,1033.1416666666667,934
1985,1985-05-14,8.3,13.8,10.429166666666667,3.5,0,24,9,2615,3208,0,0,1,1,437.1,1043.5708333333334,943
1985,1985-05-15,8.1,11.1,9.4625,12.1,0,24,4,2615,3232,0,0,2,1,449.2,1053.0333333333333,947
1985,1985-05-16,8.7,15.8,11.920833333333334,0.1,0,24,11,2615,3256,0,0,0,0,449.3,1064.9541666666667,958
1985,1985-05-17,8.6,18.0,13.904166666666667,0.2,0,24,13,2615,3280,0,0,0,0,449.5,1078.8583333333333,971
1985,1985-05-18,10.0,13.9,11.875,0.0,0,24,11,2615,3304,0,0,0,0,449.5,1090.7333333333333,982
1985,1985-05-19,9.5,12.2,10.5,1.2000000000000002,0,24,9,2615,3328,0,0,1,1,450.7,1101.2333333333333,991
1985,1985-05-20,7.8,15.5,11.341666666666667,2.3,0,24,11,2615,3352,0,0,1,1,453.0,1112.575,1002
1985,1985-05-21,8.0,16.2,12.025,0.0,0,24,13,2615,3376,0,0,0,0,453.0,1124.6,1015
1985,1985-05-22,7.7,15.6,11.920833333333334,0.30000000000000004,0,24,12,2615,3400,0,0,0,0,453.3,1136.5208333333333,1027
1985,1985-05-23,8.7,14.3,11.116666666666667,7.6,0,24,9,2615,3424,0,0,2,1,460.9,1147.6375,1036
1985,1985-05-24,9.0,14.5,11.225,8.4,0,24,12,2615,3448,0,0,2,1,469.3,1158.8625,1048
1985,1985-05-25,8.4,14.5,11.174999999999999,9.4,0,24,6,2615,3472,0,0,2,1,478.7,1170.0375,1054
1985,1985-05-26,11.7,17.4,14.216666666666667,3.1,0,24,13,2615,3496,0,0,1,1,481.8,1184.2541666666666,1067
1985,1985-05-27,6.5,14.0,10.700000000000001,1.2999999999999998,1,24,11,2616,3520,0,0,1,1,483.1,1194.9541666666667,1078
1985,1985-05-28,4.1,13.1,9.112499999999999,1.1,7,24,13,2623,3544,0,0,1,1,484.2,1204.0666666666666,1091
1985,1985-05-29,5.6,14.2,10.512500000000001,0.0,5,24,12,2628,3568,0,0,0,0,484.2,1214.5791666666667,1103
1985,1985-05-30,5.7,16.7,12.0875,0.0,4,24,13,2632,3592,0,0,0,0,484.2,1226.6666666666667,1116
1985,1985-05-31,7.8,16.7,12.695833333333333,0.0,0,24,13,2632,3616,0,0,0,0,484.2,1239.3625,1129
1985,1985-06-01,6.4,17.8,12.987499999999999,0.0,3,24,14,2635,3640,0,0,0,0,484.2,1252.35,1143
1985,1985-06-02,7.7,18.7,13.720833333333333,0.0,0,24,14,2635,3664,0,0,0,0,484.2,1266.0708333333334,1157
1985,1985-06-03,8.8,18.6,14.141666666666666,0.0,0,24,14,2635,3688,0,0,0,0,484.2,1280.2125,1171
1985,1985-06-04,9.1,19.9,15.108333333333334,0.0,0,24,14,2635,3712,0,0,0,0,484.2,1295.3208333333334,1185
1985,1985-06-05,10.2,14.8,12.158333333333333,1.0,0,24,12,2635,3736,0,0,1,1,485.2,1307.4791666666667,1197
1985,1985-06-06,7.0,13.4,10.424999999999999,1.5,1,24,13,2636,3760,0,0,1,1,486.7,1317.9041666666667,1210
1985,1985-06-07,5.8,11.6,8.591666666666667,0.3,8,24,14,2644,3784,0,0,0,0,487.0,1326.4958333333334,1224
1985,1985-06-08,4.5,11.9,8.679166666666667,3.2,7,24,8,2651,3808,0,0,1,1,490.2,1335.175,1232
