season_year,date,tmin,tmax,tavg,rain,chill_day,forcing_day,sun_hours_day,chill_accum,forcing_accum,frost_flag,heat_flag,rain_flag,no_bee_flight,precip_accum,temp_accum,sun_hours_accum
1985,1984-11-19,4.3,8.2,6.466666666666666,0.0,16,24,4,115,456,0,0,0,0,52.3,178.68333333333334,79
1985,1984-11-20,3.0,9.8,6.441666666666666,3.8,12,21,5,127,477,0,0,1,1,56.1,185.125,84
1985,1984-11-21,6.8,10.5,9.058333333333334,4.5,1,24,6,128,501,0,0,1,1,60.6,194.18333333333334,90
1985,1984-11-22,10.4,12.6,11.654166666666667,18.4,0,24,0,128,525,0,0,2,1,79.0,205.8375,90
1985,1984-11-23,8.5,13.7,10.950000000000001,18.4,0,24,5,128,549,0,0,2,1,97.4,216.7875,95
1985,1984-11-24,7.9,11.0,9.200000000000001,0.1,0,24,5,128,573,0,0,0,0,97.5,225.9875,100
1985,1984-11-25,4.5,10.7,7.608333333333333,0.0,9,24,5,137,597,0,0,0,0,97.5,233.59583333333333,105
1985,1984-11-26,1.4,7.1,3.8833333333333333,0.0,23,12,5,160,609,0,0,0,0,97.5,237.47916666666669,110
1985,1984-11-27,1.1,9.4,7.004166666666666,0.0,8,20,4,168,629,0,0,0,0,97.5,244.48333333333335,114
1985,1984-11-28,9.4,12.2,10.641666666666667,0.0,0,24,5,168,653,0,0,0,0,97.5,255.125,119
1985,1984-11-29,8.7,11.8,10.3375,0.1,0,24,2,168,677,0,0,0,0,97.6,265.46250000000003,121
1985,1984-11-30,8.0,12.2,10.229166666666666,0.1,0,24,5,168,701,0,0,0,0,97.7,275.69166666666666,126
1985,1984-12-01,8.4,13.1,10.629166666666666,0.6,0,24,2,168,725,0,0,0,0,98.3,286.3208333333333,128
1985,1984-12-02,5.6,9.9,7.608333333333333,0.0,7,24,2,175,749,0,0,0,0,98.3,293.9291666666667,130
1985,1984-12-03,5.5,8.5,7.125,3.5,10,24,0,185,773,0,0,1,1,101.8,301.0541666666667,130
1985,1984-12-04,7.1,10.4,8.679166666666667,0.0,0,24,2,185,797,0,0,0,0,101.8,309.73333333333335,132
1985,1984-12-05,8.5,10.4,9.5875,3.1,0,24,0,185,821,0,0,1,1,104.9,319.3208333333333,132
1985,1984-12-06,4.3,9.6,6.8125,5.5,15,24,2,200,845,0,0,2,1,110.4,326.1333333333333,134
1985,1984-12-07,4.5,8.9,6.195833333333333,0.0,18,24,4,218,869,0,0,0,0,110.4,332.32916666666665,138
1985,1984-12-08,4.5,9.7,7.133333333333333,0.0,13,24,0,231,893,0,0,0,0,110.4,339.46250000000003,138
1985,1984-12-09,2.6,6.9,4.841666666666667,0.8999999999999999,24,16,5,255,909,0,0,0,0,111.3,344.3041666666667,143
1985,1984-12-10,2.3,7.5,4.079166666666667,0.0,22,13,4,277,922,0,0,0,0,111.3,348.3833333333333,147
1985,1984-12-11,0.6,6.6,3.716666666666667,0.0,24,13,1,301,935,0,0,0,0,111.3,352.1,148
1985,1984-12-12,3.1,6.8,4.808333333333334,0.0,24,18,1,325,953,0,0,0,0,111.3,356.90833333333336,149
1985,1984-12-13,3.8,7.9,5.604166666666667,3.0,20,24,3,345,977,0,0,1,1,114.3,362.5125,152
1985,1984-12-14,4.6,8.8,6.908333333333334,1.5,10,24,4,355,1001,0,0,1,1,115.8,369.42083333333335,156
1985,1984-12-15,1.8,7.2,5.0,3.8000000000000003,23,20,2,378,1021,0,0,1,1,119.6,374.42083333333335,158
1985,1984-12-16,0.6,6.5,3.6750000000000003,13.0,24,13,0,402,1034,0,0,2,1,132.6,378.09583333333336,158
1985,1984-12-17,1.0,8.7,3.9875000000000003,3.5,20,13,0,422,1047,0,0,1,1,136.1,382.08333333333337,158
1985,1984-12-18,-0.8,5.4,2.654166666666667,1.9000000000000001,21,11,4,443,1058,0,0,1,1,138.0,384.7375,162
1985,1984-12-19,5.5,9.9,7.804166666666667,1.7,6,24,4,449,1082,0,0,1,1,139.7,392.5416666666667,166
1985,1984-12-20,8.5,11.2,9.841666666666667,1.1,0,24,0,449,1106,0,0,1,1,140.8,402.3833333333333,166
1985,1984-12-21,2.2,8.2,4.066666666666666,0.0,22,14,4,471,1120,0,0,0,0,140.8,406.45,170
1985,1984-12-22,1.5,8.0,5.020833333333333,2.3,12,14,3,483,1134,0,0,1,1,143.1,411.47083333333336,173
1985,1984-12-23,8.2,10.8,10.033333333333333,1.5,0,24,0,483,1158,0,0,1,1,144.6,421.50416666666666,173
1985,1984-12-24,1.6,10.5,6.516666666666667,1.3,12,19,3,495,1177,0,0,1,1,145.9,428.02083333333337,176
1985,1984-12-25,-1.2,7.2,3.5,4.8999999999999995,16,13,3,511,1190,0,0,1,1,150.8,431.52083333333337,179
1985,1984-12-26,-1.0,4.3,1.6208333333333333,0.0,19,6,4,530,1196,0,0,0,0,150.8,433.14166666666665,183
1985,1984-12-27,-1.2,4.8,1.425,0.0,15,6,4,545,1202,0,0,0,0,150.8,434.56666666666666,187
1985,1984-12-28,-1.5,4.6,1.5166666666666666,0.0,17,5,2,562,1207,0,0,0,0,150.8,436.08333333333337,189
1985,1984-12-29,1.1,3.7,2.1791666666666667,0.5,24,2,0,586,1209,0,0,0,0,151.3,438.2625,189
1985,1984-12-30,3.6,5.1,4.454166666666667,1.8,24,24,0,610,1233,0,0,1,1,153.1,442.7166666666667,189
1985,1984-12-31,2.8,8.4,5.729166666666667,0.7,19,21,0,629,1254,0,0,0,0,153.8,448.4458333333333,189
1985,1985-01-01,1.9,4.3,2.7375000000000003,0.0,24,7,4,653,1261,0,0,0,0,153.8,451.18333333333334,193
1985,1985-01-02,-0.7,3.3,1.0708333333333333,0.0,20,0,4,673,1261,0,0,0,0,153.8,452.25416666666666,197
1985,1985-01-03,-1.8,2.5,0.033333333333333326,0.0,10,0,3,683,1261,0,0,0,0,153.8,452.2875,200
1985,1985-01-04,-2.8,1.9,-0.2708333333333333,0.2,12,0,4,695,1261,1,0,0,0,154.0,452.01666666666665,204
1985,1985-01-05,-4.1,-1.2,-2.920833333333333,0.7000000000000001,0,0,4,695,1261,2,0,0,0,154.7,449.09583333333336,208
1985,1985-01-06,-4.6,2.5,-1.8625,4.0,5,0,2,700,1261,2,0,1,1,158.7,447.23333333333335,210
1985,1985-01-07,-5.6,-2.3,-3.6999999999999997,0.2,0,0,5,700,1261,2,0,0,0,158.9,443.53333333333336,215
1985,1985-01-08,-7.4,-3.1,-4.929166666666666,0.0,0,0,4,700,1261,2,0,0,0,158.9,438.6041666666667,219
1985,1985-01-09,-4.6,1.2,-1.8916666666666666,0.0,5,0,5,705,1261,2,0,0,0,158.9,436.71250000000003,224
1985,1985-01-10,-3.8,1.8,-1.125,0.0,6,0,5,711,1261,1,0,0,0,158.9,435.58750000000003,229
1985,1985-01-11,-3.5,1.1,-1.9749999999999999,0.0,4,0,5,715,1261,1,0,0,0,158.9,433.6125,234
1985,1985-01-12,-2.1,1.5,0.20833333333333334,1.4,15,0,4,730,1261,0,0,1,1,160.3,433.8208333333333,238
1985,1985-01-13,-5.6,-0.2,-3.216666666666667,0.1,0,0,5,730,1261,2,0,0,0,160.4,430.6041666666667,243
1985,1985-01-14,-4.2,-0.8,-2.408333333333333,2.3000000000000003,0,0,4,730,1261,1,0,1,1,162.7,428.1958333333333,247
1985,1985-01-15,-6.6,-2.8,-4.316666666666666,2.8000000000000003,0,0,4,730,1261,2,0,1,1,165.5,423.87916666666666,251
1985,1985-01-16,-8.2,-5.5,-6.8999999999999995,0.0,0,0,4,730,1261,2,0,0,0,165.5,416.9791666666667,255
1985,1985-01-17,-7.8,-3.1,-5.791666666666667,0.30000000000000004,0,0,5,730,1261,2,0,0,0,165.8,411.1875,260
1985,1985-01-18,-3.0,-0.3,-1.2291666666666667,0.0,0,0,1,730,1261,1,0,0,0,165.8,409.95833333333337,261
1985,1985-01-19,-1.2,0.8,-0.325,0.0,6,0,3,736,1261,0,0,0,0,165.8,409.6333333333333,264
1985,1985-01-20,-2.2,1.1,-0.3875,0.0,13,0,2,749,1261,1,0,0,0,165.8,409.24583333333334,266
1985,1985-01-21,1.0,8.7,5.666666666666667,11.9,15,20,0,764,1281,0,0,2,1,177.7,414.9125,266
1985,1985-01-22,0.9,8.4,3.8541666666666665,0.9,19,10,6,783,1291,0,0,0,0,178.6,418.7666666666667,272
1985,1985-01-23,-1.6,3.4,0.44583333333333336,0.0,13,0,6,796,1291,0,0,0,0,178.6,419.21250000000003,278
1985,1985-01-24,-2.1,6.5,2.129166666666667,5.7,14,12,4,810,1303,1,0,2,1,184.3,421.3416666666667,282
1985,1985-01-25,5.2,7.5,6.266666666666667,8.3,20,24,0,830,1327,0,0,2,1,192.6,427.60833333333335,282
1985,1985-01-26,-1.9,5.2,2.904166666666667,6.3,21,13,3,851,1340,0,0,2,1,198.9,430.5125,285
1985,1985-01-27,-4.7,3.4,-0.10416666666666667,0.4,13,0,4,864,1340,2,0,0,0,199.3,430.40833333333336,289
1985,1985-01-28,2.2,7.7,4.354166666666667,2.6,22,13,3,886,1353,0,0,1,1,201.9,434.7625,292
1985,1985-01-29,1.6,10.6,7.808333333333334,2.4000000000000004,6,20,0,892,1373,0,0,1,1,204.3,442.5708333333333,292
1985,1985-01-30,3.9,10.2,7.170833333333333,0.0,9,24,5,901,1397,0,0,0,0,204.3,449.7416666666667,297
1985,1985-01-31,7.6,10.4,9.125,0.5,0,24,5,901,1421,0,0,0,0,204.8,458.8666666666667,302
1985,1985-02-01,7.3,12.0,10.016666666666667,0.0,0,24,4,901,1445,0,0,0,0,204.8,468.8833333333333,306
1985,1985-02-02,5.0,11.4,8.433333333333334,0.0,4,24,5,905,1469,0,0,0,0,204.8,477.31666666666666,311
1985,1985-02-03,2.7,8.1,5.791666666666667,0.0,18,22,4,923,1491,0,0,0,0,204.8,483.10833333333335,315
1985,1985-02-04,2.7,9.3,6.583333333333333,0.0,16,21,5,939,1512,0,0,0,0,204.8,489.69166666666666,320
1985,1985-02-05,1.1,7.2,3.904166666666667,0.0,22,14,6,961,1526,0,0,0,0,204.8,493.59583333333336,326
1985,1985-02-06,5.1,9.8,7.179166666666667,0.0,13,24,4,974,1550,0,0,0,0,204.8,500.77500000000003,330
1985,1985-02-07,1.7,4.8,3.3333333333333335,2.8,24,13,0,998,1563,0,0,1,1,207.6,504.10833333333335,330
1985,1985-02-08,1.3,2.4,1.9583333333333333,8.7,24,0,0,1022,1563,0,0,2,1,216.3,506.06666666666666,330
1985,1985-02-09,-1.9,1.3,-0.20833333333333334,3.8,8,0,1,1030,1563,0,0,1,1,220.1,505.85833333333335,331
1985,1985-02-10,-4.6,-2.3,-3.6,0.0,0,0,7,1030,1563,2,0,0,0,220.1,502.2583333333333,338
1985,1985-02-11,-5.2,-2.2,-4.05,0.0,0,0,7,1030,1563,2,0,0,0,220.1,498.20833333333337,345
1985,1985-02-12,-6.0,-1.7,-4.133333333333334,0.0,0,0,7,1030,1563,2,0,0,0,220.1,494.075,352
1985,1985-02-13,-6.0,-0.7,-3.3375,0.0,0,0,7,1030,1563,2,0,0,0,220.1,490.7375,359
1985,1985-02-14,-3.2,1.2,-0.8291666666666666,0.0,11,0,6,1041,1563,1,0,0,0,220.1,489.90833333333336,365
1985,1985-02-15,-3.9,-0.7,-2.625,0.0,0,0,7,1041,1563,1,0,0,0,220.1,487.28333333333336,372
1985,1985-02-16,-4.0,2.3,-1.1583333333333334,0.0,6,0,8,1047,1563,1,0,0,0,220.1,486.125,380
1985,1985-02-17,-0.7,2.3,0.425,0.0,13,0,7,1060,1563,0,0,0,0,220.1,486.55,387
1985,1985-02-18,-4.2,1.0,-1.7249999999999999,0.0,5,0,8,1065,1563,2,0,0,0,220.1,484.825,395
1985,1985-02-19,-5.1,1.7,-2.308333333333333,0.0,5,0,8,1070,1563,2,0,0,0,220.1,482.5166666666667,403
1985,1985-02-20,-1.6,4.6,1.3583333333333334,0.0,15,5,6,1085,1568,0,0,0,0,220.1,483.875,409
1985,1985-02-21,0.3,5.6,2.2958333333333334,0.0,24,7,5,1109,1575,0,0,0,0,220.1,486.17083333333335,414
1985,1985-02-22,-0.1,3.5,1.3125,0.0,23,2,6,1132,1577,0,0,0,0,220.1,487.48333333333335,420
1985,1985-02-23,0.1,8.7,3.8958333333333335,0.0,19,13,7,1151,1590,0,0,0,0,220.1,491.37916666666666,427
1985,1985-02-24,0.5,10.8,4.654166666666667,0.0,17,12,8,1168,1602,0,0,0,0,220.1,496.03333333333336,435
1985,1985-02-25,2.0,9.8,5.095833333333333,0.0,16,15,8,1184,1617,0,0,0,0,220.1,501.12916666666666,443
1985,1985-02-26,-0.1,12.0,5.983333333333333,0.0,14,15,8,1198,1632,0,0,0,0,220.1,507.1125,451
1985,1985-02-27,5.1,11.3,7.545833333333333,0.1,14,24,7,1212,1656,0,0,0,0,220.2,514.6583333333333,458
1985,1985-02-28,2.1,7.1,4.4624999999999995,0.0,23,18,7,1235,1674,0,0,0,0,220.2,519.1208333333334,465
1985,1985-03-01,2.0,9.2,4.95,3.8,17,15,6,1252,1689,0,0,1,1,224.0,524.0708333333333,471
1985,1985-03-02,2.2,7.8,5.058333333333334,2.3,17,17,8,1269,1706,0,0,1,1,226.29999999999998,529.1291666666667,479
1985,1985-03-03,4.4,9.3,6.7749999999999995,3.5,11,24,5,1280,1730,0,0,1,1,229.79999999999998,535.9041666666667,484
1985,1985-03-04,2.7,8.8,6.25,0.0,16,22,8,1296,1752,0,0,0,0,229.79999999999998,542.1541666666667,492
1985,1985-03-05,-0.6,8.9,3.6999999999999997,0.1,13,11,8,1309,1763,0,0,0,0,229.9,545.8541666666666,500
1985,1985-03-06,-2.2,8.7,3.0374999999999996,0.0,10,11,8,1319,1774,0,0,0,0,229.9,548.8916666666667,508
1985,1985-03-07,2.3,9.0,5.391666666666667,0.0,17,19,8,1336,1793,0,0,0,0,229.9,554.2833333333333,516
1985,1985-03-08,1.3,11.0,5.704166666666667,0.0,15,15,9,1351,1808,0,0,0,0,229.9,559.9875000000001,525
1985,1985-03-09,1.3,9.2,5.05,0.0,17,15,8,1368,1823,0,0,0,0,229.9,565.0375,533
1985,1985-03-10,2.3,10.1,6.108333333333333,0.8,14,18,7,1382,1841,0,0,0,0,230.7,571.1458333333334,540
1985,1985-03-11,2.1,8.1,4.770833333333333,0.0,19,16,9,1401,1857,0,0,0,0,230.7,575.9166666666666,549
1985,1985-03-12,0.0,6.7,2.9499999999999997,0.0,24,9,9,1425,1866,0,0,0,0,230.7,578.8666666666667,558
1985,1985-03-13,-0.6,6.4,3.4499999999999997,2.4,20,15,4,1445,1881,0,0,1,1,233.1,582.3166666666667,562
1985,1985-03-14,-0.2,7.3,3.3083333333333336,0.8,21,10,10,1466,1891,0,0,0,0,233.9,585.625,572
1985,1985-03-15,-0.8,6.6,2.15,2.1,17,8,8,1483,1899,0,0,1,1,236.0,587.775,580
1985,1985-03-16,-1.5,3.9,0.9208333333333334,1.5,15,3,9,1498,1902,0,0,1,1,237.5,588.6958333333333,589
1985,1985-03-17,-1.1,4.5,1.3291666666666666,1.8,13,6,9,1511,1908,0,0,1,1,239.29999999999998,590.025,598
1985,1985-03-18,-2.0,5.0,1.0166666666666666,0.1,13,7,10,1524,1915,1,0,0,0,239.4,591.0416666666666,608
1985,1985-03-19,-2.8,3.0,-0.2333333333333333,0.1,11,0,10,1535,1915,1,0,0,0,239.5,590.8083333333334,618
1985,1985-03-20,-3.3,3.5,0.09583333333333337,0.7000000000000001,15,1,9,1550,1916,1,0,0,0,240.2,590.9041666666667,627
1985,1985-03-21,0.2,4.4,2.1791666666666667,2.4,24,6,6,1574,1922,0,0,1,1,242.6,593.0833333333334,633
1985,1985-03-22,3.1,7.3,5.583333333333333,6.5,20,23,8,1594,1945,0,0,2,1,249.1,598.6666666666666,641
1985,1985-03-23,2.9,8.0,5.270833333333333,1.1,18,21,9,1612,1966,0,0,1,1,250.2,603.9375,650
1985,1985-03-24,1.6,9.0,4.958333333333333,1.4,17,14,10,1629,1980,0,0,1,1,251.6,608.8958333333334,660
1985,1985-03-25,0.6,8.6,4.720833333333333,4.4,19,16,7,1648,1996,0,0,1,1,256.0,613.6166666666667,667
1985,1985-03-26,3.1,8.2,5.170833333333333,8.1,17,19,7,1665,2015,0,0,2,1,264.1,618.7875,674
1985,1985-03-27,0.1,7.3,3.6875,2.1,22,11,10,1687,2026,0,0,1,1,266.2,622.475,684
1985,1985-03-28,-1.3,7.9,3.4583333333333335,0.7,13,14,10,1700,2040,0,0,0,0,266.9,625.9333333333334,694
1985,1985-03-29,2.2,8.5,6.295833333333333,0.8999999999999999,9,18,7,1709,2058,0,0,0,0,267.8,632.2291666666666,701
1985,1985-03-30,8.4,11.7,9.683333333333334,1.8,0,24,7,1709,2082,0,0,1,1,269.6,641.9125,708
1985,1985-03-31,8.3,14.0,10.370833333333334,0.8999999999999999,0,24,9,1709,2106,0,0,0,0,270.5,652.2833333333333,717
1985,1985-04-01,9.0,15.4,12.125,1.0,0,24,9,1709,2130,0,0,1,1,271.5,664.4083333333333,726
1985,1985-04-02,7.6,15.0,11.408333333333333,0.0,0,24,10,1709,2154,0,0,0,0,271.5,675.8166666666667,736
1985,1985-04-03,10.1,17.4,13.641666666666666,0.0,0,24,10,1709,2178,0,0,0,0,271.5,689.4583333333334,746
1985,1985-04-04,9.8,16.0,12.066666666666668,3.1999999999999997,0,24,10,1709,2202,0,0,1,1,274.7,701.525,756
1985,1985-04-05,8.4,12.5,10.216666666666667,1.1,0,24,10,1709,2226,0,0,1,1,275.8,711.7416666666667,766
1985,1985-04-06,6.2,11.0,8.254166666666666,2.8,7,24,10,1716,2250,0,0,1,1,278.6,719.9958333333334,776
1985,1985-04-07,5.7,11.8,8.470833333333333,6.7,7,24,6,1723,2274,0,0,2,1,285.3,728.4666666666667,782
1985,1985-04-08,6.9,12.5,9.441666666666666,3.0,1,24,10,1724,2298,0,0,1,1,288.3,737.9083333333333,792
1985,1985-04-09,3.6,12.5,8.1125,0.5,11,24,11,1735,2322,0,0,0,0,288.8,746.0208333333334,803
1985,1985-04-10,2.9,12.8,7.683333333333334,2.8000000000000003,12,21,11,1747,2343,0,0,1,1,291.6,753.7041666666667,814
1985,1985-04-11,4.5,9.4,6.304166666666667,10.3,17,24,5,1764,2367,0,0,2,1,301.9,760.0083333333333,819
1985,1985-04-12,4.8,10.4,7.579166666666667,1.4,9,24,11,1773,2391,0,0,1,1,303.3,767.5875,830
1985,1985-04-13,5.3,10.7,7.829166666666667,1.5,7,24,11,1780,2415,0,0,1,1,304.8,775.4166666666666,841
1985,1985-04-14,6.0,10.9,8.120833333333334,0.0,10,24,12,1790,2439,0,0,0,0,304.8,783.5375,853
1985,1985-04-15,3.7,13.5,8.629166666666666,0.0,9,24,10,1799,2463,0,0,0,0,304.8,792.1666666666666,863
1985,1985-04-16,7.6,15.0,11.016666666666666,0.0,0,24,10,1799,2487,0,0,0,0,304.8,803.1833333333334,873
1985,1985-04-17,6.2,14.7,11.075000000000001,0.0,3,24,11,1802,2511,0,0,0,0,304.8,814.2583333333333,884
1985,1985-04-18,7.9,15.7,11.391666666666666,0.0,0,24,12,1802,2535,0,0,0,0,304.8,825.65,896
1985,1985-04-19,4.7,17.5,11.745833333333332,0.0,5,24,12,1807,2559,0,0,0,0,304.8,837.3958333333334,908
1985,1985-04-20,3.5,9.5,6.920833333333333,5.7,12,24,10,1819,2583,0,0,2,1,310.5,844.3166666666667,918
1985,1985-04-21,0.2,9.6,5.625,0.0,15,17,12,1834,2600,0,0,0,0,310.5,849.9416666666667,930
1985,1985-04-22,4.7,11.3,7.7250000000000005,0.0,12,24,12,1846,2624,0,0,0,0,310.5,857.6666666666666,942
1985,1985-04-23,4.4,8.4,6.1000000000000005,0.1,17,24,11,1863,2648,0,0,0,0,310.6,863.7666666666667,953
1985,1985-04-24,3.3,8.8,6.016666666666667,0.0,16,23,12,1879,2671,0,0,0,0,310.6,869.7833333333333,965
1985,1985-04-25,1.5,7.4,4.870833333333334,0.0,20,16,9,1899,2687,0,0,0,0,310.6,874.6541666666667,974
1985,1985-04-26,-1.1,10.3,4.691666666666666,0.0,12,16,12,1911,2703,0,0,0,0,310.6,879.3458333333333,986
1985,1985-04-27,1.1,10.3,6.175,1.1,13,19,10,1924,2722,0,0,1,1,311.7,885.5208333333334,996
1985,1985-04-28,1.0,8.8,4.5874999999999995,1.5,16,14,11,1940,2736,0,0,1,1,313.2,890.1083333333333,1007
1985,1985-04-29,2.8,9.9,6.425,1.9,12,17,9,1952,2753,0,0,1,1,315.1,896.5333333333333,1016
1985,1985-04-30,8.4,15.2,11.549999999999999,0.5,0,24,11,1952,2777,0,0,0,0,315.6,908.0833333333334,1027
1985,1985-05-01,6.5,11.2,9.245833333333334,0.0,1,24,11,1953,2801,0,0,0,0,315.6,917.3291666666667,1038
1985,1985-05-02,4.4,11.1,7.758333333333333,0.2,11,24,12,1964,2825,0,0,0,0,315.8,925.0875,1050
1985,1985-05-03,5.3,9.0,7.175,0.0,11,24,10,1975,2849,0,0,0,0,315.8,932.2625,1060
1985,1985-05-04,4.0,11.3,7.866666666666667,2.1,9,24,11,1984,2873,0,0,1,1,317.9,940.1291666666667,1071
1985,1985-05-05,5.9,11.7,8.566666666666666,1.2,9,24,11,1993,2897,0,0,1,1,319.1,948.6958333333333,1082
1985,1985-05-06,5.1,14.0,9.366666666666667,0.0,7,24,12,2000,2921,0,0,0,0,319.1,958.0625,1094
1985,1985-05-07,6.8,15.5,10.679166666666667,0.7999999999999999,3,24,11,2003,2945,0,0,0,0,319.9,968.7416666666667,1105
1985,1985-05-08,7.7,16.5,11.345833333333333,0.1,0,24,12,2003,2969,0,0,0,0,320.0,980.0875,1117
1985,1985-05-09,9.4,15.1,11.479166666666666,0.4,0,24,12,2003,2993,0,0,0,0,320.4,991.5666666666667,1129
1985,1985-05-10,7.7,13.0,10.245833333333334,0.1,0,24,10,2003,3017,0,0,0,0,320.5,1001.8125,1139
1985,1985-05-11,6.9,11.7,8.858333333333333,0.0,2,24,10,2005,3041,0,0,0,0,320.5,1010.6708333333333,1149
1985,1985-05-12,6.9,14.1,10.0625,10.3,6,24,11,2011,3065,0,0,2,1,330.8,1020.7333333333333,1160
1985,1985-05-13,7.7,14.1,10.283333333333333,3.1,0,24,6,2011,3089,0,0,1,1,333.9,1031.0166666666667,1166
1985,1985-05-14,7.0,10.7,9.070833333333333,18.1,1,24,6,2012,3113,0,0,2,1,352.0,1040.0875,1172
1985,1985-05-15,8.0,14.9,11.304166666666667,0.5,0,24,12,2012,3137,0,0,0,0,352.5,1051.3916666666667,1184
1985,1985-05-16,5.3,17.8,11.908333333333333,0.0,4,24,12,2016,3161,0,0,0,0,352.5,1063.3,1196
1985,1985-05-17,7.9,16.7,12.270833333333334,0.0,0,24,13,2016,3185,0,0,0,0,352.5,1075.5708333333334,1209
1985,1985-05-18,8.0,16.6,12.1875,0.0,0,24,13,2016,3209,0,0,0,0,352.5,1087.7583333333334,1222
1985,1985-05-19,7.2,15.3,11.637500000000001,0.7000000000000001,0,24,12,2016,3233,0,0,0,0,353.2,1099.3958333333333,1234
1985,1985-05-20,9.3,17.3,13.158333333333333,8.6,0,24,12,2016,3257,0,0,2,1,361.8,1112.5541666666668,1246
1985,1985-05-21,9.3,15.7,12.745833333333332,8.6,0,24,11,2016,3281,0,0,2,1,370.4,1125.3,1257
1985,1985-05-22,8.2,15.8,11.708333333333334,8.3,0,24,12,2016,3305,0,0,2,1,378.7,1137.0083333333334,1269
1985,1985-05-23,8.7,15.4,11.954166666666666,0.6000000000000001,0,24,12,2016,3329,0,0,0,0,379.3,1148.9625,1281
1985,1985-05-24,8.8,15.6,12.608333333333334,0.0,0,24,12,2016,3353,0,0,0,0,379.3,1161.5708333333334,1293
1985,1985-05-25,11.6,17.4,14.666666666666666,0.0,0,24,13,2016,3377,0,0,0,0,379.3,1176.2375,1306
1985,1985-05-26,13.3,23.7,18.270833333333332,2.8,0,24,12,2016,3401,0,0,1,1,382.1,1194.5083333333334,1318
1985,1985-05-27,11.6,18.3,15.225,10.4,0,24,12,2016,3425,0,0,2,1,392.5,1209.7333333333333,1330
1985,1985-05-28,9.9,17.0,13.441666666666668,0.0,0,24,12,2016,3449,0,0,0,0,392.5,1223.175,1342
1985,1985-05-29,6.7,14.4,11.041666666666666,0.0,1,24,14,2017,3473,0,0,0,0,392.5,1234.2166666666667,1356
1985,1985-05-30,7.5,14.5,11.120833333333332,0.0,0,24,14,2017,3497,0,0,0,0,392.5,1245.3375,1370
1985,1985-05-31,7.9,14.7,11.216666666666667,0.0,0,24,14,2017,3521,0,0,0,0,392.5,1256.5541666666668,1384
1985,1985-06-01,7.8,17.3,12.725,0.0,0,24,14,2017,3545,0,0,0,0,392.5,1269.2791666666667,1398
1985,1985-06-02,9.4,17.5,13.458333333333334,0.0,0,24,14,2017,3569,0,0,0,0,392.5,1282.7375,1412
1985,1985-06-03,10.5,18.3,14.429166666666667,0.0,0,24,14,2017,3593,0,0,0,0,392.5,1297.1666666666667,1426
1985,1985-06-04,11.8,23.0,17.170833333333334,11.4,0,24,12,2017,3617,0,0,2,1,403.9,1314.3375,1438
1985,1985-06-05,14.0,20.3,16.670833333333334,5.5,0,24,10,2017,3641,0,0,2,1,409.4,1331.0083333333334,1448
